date,day,menu,temp_c,holiday,attendees
2018-04-23,Monday,Dal Khichdi,36,Yes,316
2018-04-24,Tuesday,Dal Makhani,29,No,569
2018-04-25,Wednesday,Pav Bhaji,35,No,548
2018-04-26,Thursday,Aloo Paratha,31,No,492
2018-04-27,Friday,Veg Fried Rice,36,No,544
2018-04-28,Saturday,Aloo Paratha,38,No,466
2018-04-29,Sunday,Idli Sambar,35,No,434
2018-04-30,Monday,Rajma Chawal,32,No,528
2018-05-01,Tuesday,Aloo Paratha,38,No,519
2018-05-02,Wednesday,Chole Bhature,34,No,615
2018-05-03,Thursday,Paneer Butter Masala,33,No,568
2018-05-04,Friday,Veg Fried Rice,38,No,483
2018-05-05,Saturday,Pav Bhaji,37,Yes,347
2018-05-06,Sunday,Pav Bhaji,37,No,539
2018-05-07,Monday,Dal Makhani,29,Yes,453
2018-05-08,Tuesday,White Sauce Pasta,30,No,523
2018-05-09,Wednesday,Biryani,28,No,585
2018-05-10,Thursday,Rajma Chawal,33,No,534
2018-05-11,Friday,Pasta,31,No,437
2018-05-12,Saturday,Dal Makhani,32,No,533
2018-05-13,Sunday,Idli Sambar,34,Yes,331
2018-05-14,Monday,Aloo Paratha,33,No,463
2018-05-15,Tuesday,Rajma Chawal,30,Yes,355
2018-05-16,Wednesday,Idli Sambar,36,No,424
2018-05-17,Thursday,Aloo Paratha,29,No,465
2018-05-18,Friday,Maggi,36,No,328
2018-05-19,Saturday,Dal Makhani,29,Yes,371
2018-05-20,Sunday,Dal Makhani,32,No,492
2018-05-21,Monday,Rajma Chawal,32,No,495
2018-05-22,Tuesday,Rajma Chawal,28,No,513
2018-05-23,Wednesday,Chole Bhature,30,Yes,469
2018-05-24,Thursday,Dal Khichdi,28,Yes,279
2018-05-25,Friday,Pasta,29,Yes,267
2018-05-26,Saturday,Dal Khichdi,38,No,398
2018-05-27,Sunday,Idli Sambar,36,Yes,279
2018-05-28,Monday,Veg Fried Rice,37,No,518
2018-05-29,Tuesday,Idli Sambar,38,No,480
2018-05-30,Wednesday,Biryani,33,No,636
2018-05-31,Thursday,Rajma Chawal,29,No,553
2018-06-01,Friday,White Sauce Pasta,38,Yes,313
2018-06-02,Saturday,Khichdi,34,No,393
2018-06-03,Sunday,Dal Makhani,33,No,548
2018-06-04,Monday,Khichdi,36,No,444
2018-06-05,Tuesday,Pav Bhaji,30,No,536
2018-06-06,Wednesday,Veg Fried Rice,28,No,540
2018-06-07,Thursday,Poori Bhaji,36,No,505
2018-06-08,Friday,Pav Bhaji,30,No,492
2018-06-09,Saturday,Pav Bhaji,36,No,539
2018-06-10,Sunday,Paneer Butter Masala,35,No,581
2018-06-11,Monday,Dal Khichdi,31,No,436
2018-06-12,Tuesday,Maggi,28,No,386
2018-06-13,Wednesday,Pasta,32,No,421
2018-06-14,Thursday,Poori Bhaji,35,No,487
2018-06-15,Friday,Idli Sambar,30,No,435
2018-06-16,Saturday,Poori Bhaji,35,No,522
2018-06-17,Sunday,Biryani,31,No,638
2018-06-18,Monday,Veg Fried Rice,32,No,562
2018-06-19,Tuesday,Idli Sambar,35,No,493
2018-06-20,Wednesday,White Sauce Pasta,36,No,445
2018-06-21,Thursday,Paneer Butter Masala,35,No,616
2018-06-22,Friday,Dal Khichdi,33,No,477
2018-06-23,Saturday,Rajma Chawal,36,No,523
2018-06-24,Sunday,Dal Khichdi,32,No,415
2018-06-25,Monday,Chole Bhature,28,No,652
2018-06-26,Tuesday,Dal Makhani,32,No,514
2018-06-27,Wednesday,Paneer Butter Masala,31,No,641
2018-06-28,Thursday,Maggi,36,No,320
2018-06-29,Friday,Aloo Paratha,32,No,492
2018-06-30,Saturday,Rajma Chawal,36,No,563
2018-07-01,Sunday,Maggi,30,No,413
2018-07-02,Monday,White Sauce Pasta,33,No,517
2018-07-03,Tuesday,Aloo Paratha,28,No,544
2018-07-04,Wednesday,Poori Bhaji,33,Yes,337
2018-07-05,Thursday,Paneer Butter Masala,36,No,573
2018-07-06,Friday,Dal Makhani,36,Yes,373
2018-07-07,Saturday,Biryani,38,No,599
2018-07-08,Sunday,White Sauce Pasta,29,No,480
2018-07-09,Monday,Maggi,37,No,389
2018-07-10,Tuesday,White Sauce Pasta,35,No,436
2018-07-11,Wednesday,Pav Bhaji,28,Yes,374
2018-07-12,Thursday,Khichdi,31,Yes,278
2018-07-13,Friday,Chole Bhature,31,Yes,491
2018-07-14,Saturday,White Sauce Pasta,33,No,489
2018-07-15,Sunday,Pasta,35,No,459
2018-07-16,Monday,Maggi,29,No,380
2018-07-17,Tuesday,Pasta,34,No,470
2018-07-18,Wednesday,Paneer Butter Masala,38,Yes,430
2018-07-19,Thursday,White Sauce Pasta,33,No,478
2018-07-20,Friday,Aloo Paratha,36,Yes,255
2018-07-21,Saturday,Khichdi,28,Yes,222
2018-07-22,Sunday,Dal Makhani,38,No,484
2018-07-23,Monday,Paneer Butter Masala,28,Yes,478
2018-07-24,Tuesday,Pav Bhaji,30,No,477
2018-07-25,Wednesday,Rajma Chawal,28,Yes,349
2018-07-26,Thursday,Dal Khichdi,33,No,454
2018-07-27,Friday,Paneer Butter Masala,30,No,647
2018-07-28,Saturday,Paneer Butter Masala,29,No,632
2018-07-29,Sunday,Dal Makhani,28,No,569
2018-07-30,Monday,Aloo Paratha,34,Yes,335
2018-07-31,Tuesday,Veg Fried Rice,36,No,549
2018-08-01,Wednesday,Poori Bhaji,31,No,436
2018-08-02,Thursday,Paneer Butter Masala,32,No,613
2018-08-03,Friday,Paneer Butter Masala,29,No,563
2018-08-04,Saturday,Poori Bhaji,38,Yes,308
2018-08-05,Sunday,Pasta,37,Yes,347
2018-08-06,Monday,Maggi,36,Yes,253
2018-08-07,Tuesday,White Sauce Pasta,38,No,429
2018-08-08,Wednesday,Idli Sambar,38,No,456
2018-08-09,Thursday,Aloo Paratha,28,Yes,359
2018-08-10,Friday,Pasta,29,No,492
2018-08-11,Saturday,Veg Fried Rice,31,No,568
2018-08-12,Sunday,Veg Fried Rice,30,No,552
2018-08-13,Monday,Dal Makhani,34,No,486
2018-08-14,Tuesday,Aloo Paratha,34,Yes,337
2018-08-15,Wednesday,Veg Fried Rice,34,No,551
2018-08-16,Thursday,Dal Khichdi,34,No,389
2018-08-17,Friday,Khichdi,31,Yes,230
2018-08-18,Saturday,Paneer Butter Masala,31,No,588
2018-08-19,Sunday,Biryani,38,Yes,445
2018-08-20,Monday,White Sauce Pasta,35,No,500
2018-08-21,Tuesday,Aloo Paratha,36,Yes,354
2018-08-22,Wednesday,Khichdi,33,No,368
2018-08-23,Thursday,Poori Bhaji,31,No,477
2018-08-24,Friday,Paneer Butter Masala,38,No,591
2018-08-25,Saturday,Rajma Chawal,38,No,562
2018-08-26,Sunday,Pav Bhaji,32,No,501
2018-08-27,Monday,Pav Bhaji,33,Yes,417
2018-08-28,Tuesday,White Sauce Pasta,36,No,455
2018-08-29,Wednesday,White Sauce Pasta,28,No,445
2018-08-30,Thursday,Dal Makhani,38,Yes,387
2018-08-31,Friday,Dal Makhani,33,No,534
2018-09-01,Saturday,Poori Bhaji,34,No,521
2018-09-02,Sunday,Rajma Chawal,38,Yes,371
2018-09-03,Monday,Idli Sambar,38,Yes,240
2018-09-04,Tuesday,Dal Khichdi,31,Yes,255
2018-09-05,Wednesday,Pasta,37,No,491
2018-09-06,Thursday,Dal Makhani,33,No,551
2018-09-07,Friday,Khichdi,29,No,406
2018-09-08,Saturday,Chole Bhature,38,Yes,390
2018-09-09,Sunday,Chole Bhature,32,No,576
2018-09-10,Monday,Chole Bhature,38,No,529
2018-09-11,Tuesday,Poori Bhaji,34,No,434
2018-09-12,Wednesday,Rajma Chawal,35,No,538
2018-09-13,Thursday,White Sauce Pasta,30,No,454
2018-09-14,Friday,Poori Bhaji,30,No,456
2018-09-15,Saturday,Khichdi,33,Yes,241
2018-09-16,Sunday,Dal Makhani,32,No,567
2018-09-17,Monday,White Sauce Pasta,32,No,504
2018-09-18,Tuesday,Idli Sambar,32,No,435
2018-09-19,Wednesday,Pasta,34,No,432
2018-09-20,Thursday,Maggi,30,No,404
2018-09-21,Friday,Poori Bhaji,33,No,447
2018-09-22,Saturday,Pasta,33,No,460
2018-09-23,Sunday,Dal Khichdi,32,No,457
2018-09-24,Monday,White Sauce Pasta,37,No,418
2018-09-25,Tuesday,Pasta,32,No,466
2018-09-26,Wednesday,Aloo Paratha,28,No,541
2018-09-27,Thursday,Dal Makhani,37,No,490
2018-09-28,Friday,White Sauce Pasta,32,No,494
2018-09-29,Saturday,Paneer Butter Masala,33,Yes,454
2018-09-30,Sunday,Aloo Paratha,34,Yes,355
2018-10-01,Monday,White Sauce Pasta,34,No,444
2018-10-02,Tuesday,Paneer Butter Masala,37,Yes,360
2018-10-03,Wednesday,Poori Bhaji,37,No,463
2018-10-04,Thursday,Dal Makhani,33,No,505
2018-10-05,Friday,Dal Khichdi,29,No,448
2018-10-06,Saturday,Pasta,30,No,493
2018-10-07,Sunday,Dal Khichdi,29,No,427
2018-10-08,Monday,Aloo Paratha,35,No,528
2018-10-09,Tuesday,Dal Makhani,37,No,477
2018-10-10,Wednesday,Pav Bhaji,28,Yes,385
2018-10-11,Thursday,Paneer Butter Masala,34,No,552
2018-10-12,Friday,Idli Sambar,32,No,453
2018-10-13,Saturday,Idli Sambar,28,No,474
2018-10-14,Sunday,Pav Bhaji,36,No,543
2018-10-15,Monday,Aloo Paratha,33,No,454
2018-10-16,Tuesday,Paneer Butter Masala,31,No,630
2018-10-17,Wednesday,Pav Bhaji,31,No,521
2018-10-18,Thursday,Dal Khichdi,28,No,424
2018-10-19,Friday,Maggi,31,No,331
2018-10-20,Saturday,Paneer Butter Masala,29,No,567
2018-10-21,Sunday,Aloo Paratha,28,No,543
2018-10-22,Monday,Veg Fried Rice,35,No,542
2018-10-23,Tuesday,Pav Bhaji,38,Yes,292
2018-10-24,Wednesday,Paneer Butter Masala,35,No,610
2018-10-25,Thursday,Poori Bhaji,34,No,451
2018-10-26,Friday,Khichdi,38,No,426
2018-10-27,Saturday,Aloo Paratha,37,No,429
2018-10-28,Sunday,Paneer Butter Masala,29,No,613
2018-10-29,Monday,Aloo Paratha,35,No,502
2018-10-30,Tuesday,Pav Bhaji,28,Yes,372
2018-10-31,Wednesday,Aloo Paratha,35,No,498
2018-11-01,Thursday,Rajma Chawal,28,Yes,463
2018-11-02,Friday,Khichdi,36,No,378
2018-11-03,Saturday,Rajma Chawal,28,No,528
2018-11-04,Sunday,Chole Bhature,37,No,575
2018-11-05,Monday,White Sauce Pasta,30,No,459
2018-11-06,Tuesday,White Sauce Pasta,30,No,505
2018-11-07,Wednesday,Pav Bhaji,30,No,543
2018-11-08,Thursday,Pasta,33,No,424
2018-11-09,Friday,Rajma Chawal,31,No,525
2018-11-10,Saturday,Biryani,33,No,653
2018-11-11,Sunday,Dal Makhani,35,Yes,356
2018-11-12,Monday,Aloo Paratha,33,No,502
2018-11-13,Tuesday,Paneer Butter Masala,32,Yes,474
2018-11-14,Wednesday,Dal Khichdi,33,No,395
2018-11-15,Thursday,Chole Bhature,29,No,599
2018-11-16,Friday,White Sauce Pasta,37,Yes,295
2018-11-17,Saturday,Dal Khichdi,37,No,465
2018-11-18,Sunday,Idli Sambar,29,No,429
2018-11-19,Monday,Aloo Paratha,36,No,480
2018-11-20,Tuesday,Chole Bhature,37,No,583
2018-11-21,Wednesday,Idli Sambar,35,No,466
2018-11-22,Thursday,Veg Fried Rice,38,No,495
2018-11-23,Friday,Dal Khichdi,35,No,475
2018-11-24,Saturday,Aloo Paratha,28,No,468
2018-11-25,Sunday,Pav Bhaji,29,Yes,319
2018-11-26,Monday,Veg Fried Rice,31,No,543
2018-11-27,Tuesday,Dal Khichdi,32,No,489
2018-11-28,Wednesday,Paneer Butter Masala,33,Yes,465
2018-11-29,Thursday,Biryani,32,No,585
2018-11-30,Friday,Aloo Paratha,37,Yes,336
2018-12-01,Saturday,Biryani,28,No,603
2018-12-02,Sunday,Biryani,36,No,587
2018-12-03,Monday,Maggi,29,Yes,200
2018-12-04,Tuesday,Pav Bhaji,36,No,464
2018-12-05,Wednesday,Paneer Butter Masala,38,No,612
2018-12-06,Thursday,White Sauce Pasta,34,No,501
2018-12-07,Friday,Chole Bhature,32,No,550
2018-12-08,Saturday,Aloo Paratha,34,No,481
2018-12-09,Sunday,Chole Bhature,30,No,550
2018-12-10,Monday,Dal Khichdi,37,Yes,301
2018-12-11,Tuesday,Dal Khichdi,30,Yes,304
2018-12-12,Wednesday,Biryani,32,Yes,444
2018-12-13,Thursday,Pav Bhaji,30,No,541
2018-12-14,Friday,White Sauce Pasta,36,No,506
2018-12-15,Saturday,Khichdi,28,No,381
2018-12-16,Sunday,Rajma Chawal,30,No,514
2018-12-17,Monday,Dal Makhani,30,No,586
2018-12-18,Tuesday,Chole Bhature,30,No,573
2018-12-19,Wednesday,Maggi,28,No,385
2018-12-20,Thursday,Rajma Chawal,33,No,540
2018-12-21,Friday,Pasta,32,No,495
2018-12-22,Saturday,Biryani,38,No,642
2018-12-23,Sunday,Aloo Paratha,32,No,489
2018-12-24,Monday,Idli Sambar,37,Yes,271
2018-12-25,Tuesday,Khichdi,31,No,396
2018-12-26,Wednesday,Veg Fried Rice,29,No,577
2018-12-27,Thursday,Poori Bhaji,28,No,506
2018-12-28,Friday,Aloo Paratha,30,Yes,388
2018-12-29,Saturday,Aloo Paratha,36,No,444
2018-12-30,Sunday,Rajma Chawal,28,No,561
2018-12-31,Monday,Idli Sambar,35,No,464
2019-01-01,Tuesday,Maggi,33,Yes,243
2019-01-02,Wednesday,Khichdi,31,Yes,223
2019-01-03,Thursday,Dal Khichdi,37,Yes,330
2019-01-04,Friday,Veg Fried Rice,35,No,470
2019-01-05,Saturday,Dal Khichdi,29,No,450
2019-01-06,Sunday,Dal Makhani,32,Yes,463
2019-01-07,Monday,White Sauce Pasta,37,No,472
2019-01-08,Tuesday,Chole Bhature,33,No,572
2019-01-09,Wednesday,Pav Bhaji,33,No,556
2019-01-10,Thursday,Dal Khichdi,37,No,407
2019-01-11,Friday,Dal Khichdi,33,No,392
2019-01-12,Saturday,Chole Bhature,31,Yes,463
2019-01-13,Sunday,Dal Khichdi,30,No,398
2019-01-14,Monday,Pav Bhaji,37,No,520
2019-01-15,Tuesday,Maggi,30,No,413
2019-01-16,Wednesday,Pasta,35,No,416
2019-01-17,Thursday,Maggi,29,Yes,242
2019-01-18,Friday,Poori Bhaji,30,No,448
2019-01-19,Saturday,Maggi,28,No,363
2019-01-20,Sunday,Biryani,29,No,571
2019-01-21,Monday,Idli Sambar,31,No,488
2019-01-22,Tuesday,Pav Bhaji,34,Yes,360
2019-01-23,Wednesday,White Sauce Pasta,34,No,426
2019-01-24,Thursday,Aloo Paratha,30,No,492
2019-01-25,Friday,Dal Makhani,38,No,562
2019-01-26,Saturday,Rajma Chawal,36,No,512
2019-01-27,Sunday,Paneer Butter Masala,38,No,541
2019-01-28,Monday,Pasta,33,Yes,302
2019-01-29,Tuesday,Dal Khichdi,31,No,424
2019-01-30,Wednesday,Aloo Paratha,32,No,506
2019-01-31,Thursday,Chole Bhature,30,No,631
2019-02-01,Friday,White Sauce Pasta,38,No,452
2019-02-02,Saturday,Pasta,37,No,454
2019-02-03,Sunday,Dal Makhani,30,Yes,388
2019-02-04,Monday,Pasta,37,Yes,229
2019-02-05,Tuesday,Maggi,29,No,322
2019-02-06,Wednesday,Biryani,28,No,590
2019-02-07,Thursday,Khichdi,31,No,413
2019-02-08,Friday,Dal Khichdi,31,No,484
2019-02-09,Saturday,Poori Bhaji,35,No,438
2019-02-10,Sunday,Pav Bhaji,30,Yes,417
2019-02-11,Monday,Idli Sambar,34,No,407
2019-02-12,Tuesday,Veg Fried Rice,33,No,494
2019-02-13,Wednesday,Biryani,29,No,629
2019-02-14,Thursday,Aloo Paratha,32,No,468
2019-02-15,Friday,Pav Bhaji,28,No,568
2019-02-16,Saturday,Khichdi,37,No,443
2019-02-17,Sunday,Khichdi,32,No,430
2019-02-18,Monday,Dal Makhani,28,Yes,485
2019-02-19,Tuesday,Rajma Chawal,28,No,497
2019-02-20,Wednesday,Dal Makhani,28,No,585
2019-02-21,Thursday,Chole Bhature,33,No,626
2019-02-22,Friday,Pav Bhaji,33,Yes,363
2019-02-23,Saturday,Veg Fried Rice,32,No,496
2019-02-24,Sunday,White Sauce Pasta,38,Yes,250
2019-02-25,Monday,Idli Sambar,38,Yes,254
2019-02-26,Tuesday,Dal Khichdi,35,No,398
2019-02-27,Wednesday,Pasta,36,No,428
2019-02-28,Thursday,Maggi,30,No,381
2019-03-01,Friday,Dal Makhani,38,Yes,375
2019-03-02,Saturday,Poori Bhaji,29,No,470
2019-03-03,Sunday,Khichdi,30,No,445
2019-03-04,Monday,Pav Bhaji,33,Yes,306
2019-03-05,Tuesday,Veg Fried Rice,38,Yes,319
2019-03-06,Wednesday,Pasta,38,No,455
2019-03-07,Thursday,Paneer Butter Masala,37,No,605
2019-03-08,Friday,Poori Bhaji,34,No,450
2019-03-09,Saturday,Veg Fried Rice,35,No,530
2019-03-10,Sunday,Biryani,30,Yes,484
2019-03-11,Monday,Biryani,38,No,591
2019-03-12,Tuesday,Veg Fried Rice,34,No,490
2019-03-13,Wednesday,Paneer Butter Masala,31,No,585
2019-03-14,Thursday,Pasta,31,No,501
2019-03-15,Friday,Dal Khichdi,32,No,459
2019-03-16,Saturday,Dal Khichdi,32,No,452
2019-03-17,Sunday,Idli Sambar,33,No,487
2019-03-18,Monday,Rajma Chawal,31,No,575
2019-03-19,Tuesday,Poori Bhaji,36,No,516
2019-03-20,Wednesday,Dal Makhani,31,No,546
2019-03-21,Thursday,Poori Bhaji,35,Yes,291
2019-03-22,Friday,Dal Khichdi,37,Yes,248
2019-03-23,Saturday,Dal Makhani,35,No,504
2019-03-24,Sunday,Rajma Chawal,36,Yes,375
2019-03-25,Monday,Rajma Chawal,34,No,521
2019-03-26,Tuesday,Maggi,30,No,337
2019-03-27,Wednesday,Rajma Chawal,35,No,549
2019-03-28,Thursday,Paneer Butter Masala,32,No,631
2019-03-29,Friday,Khichdi,38,No,398
2019-03-30,Saturday,Poori Bhaji,31,Yes,352
2019-03-31,Sunday,Rajma Chawal,35,Yes,349
2019-04-01,Monday,Veg Fried Rice,32,No,559
2019-04-02,Tuesday,Idli Sambar,38,No,391
2019-04-03,Wednesday,White Sauce Pasta,35,Yes,316
2019-04-04,Thursday,Pav Bhaji,28,No,574
2019-04-05,Friday,Paneer Butter Masala,35,Yes,508
2019-04-06,Saturday,Paneer Butter Masala,34,No,628
2019-04-07,Sunday,Biryani,36,No,601
2019-04-08,Monday,White Sauce Pasta,35,No,486
2019-04-09,Tuesday,Maggi,29,No,381
2019-04-10,Wednesday,Pasta,35,No,417
2019-04-11,Thursday,Maggi,29,No,351
2019-04-12,Friday,Dal Makhani,35,No,567
2019-04-13,Saturday,Idli Sambar,37,Yes,286
2019-04-14,Sunday,Paneer Butter Masala,33,No,648
2019-04-15,Monday,Dal Makhani,31,No,556
2019-04-16,Tuesday,Chole Bhature,31,No,639
2019-04-17,Wednesday,Poori Bhaji,36,No,443
2019-04-18,Thursday,Pav Bhaji,30,No,474
2019-04-19,Friday,Poori Bhaji,32,No,479
2019-04-20,Saturday,Rajma Chawal,37,Yes,332
2019-04-21,Sunday,Paneer Butter Masala,29,No,591
2019-04-22,Monday,Idli Sambar,29,No,435
2019-04-23,Tuesday,Khichdi,34,No,447
2019-04-24,Wednesday,Dal Makhani,32,No,517
2019-04-25,Thursday,Pasta,32,No,467
2019-04-26,Friday,Veg Fried Rice,30,No,544
2019-04-27,Saturday,Pasta,28,Yes,344
2019-04-28,Sunday,Poori Bhaji,29,No,499
2019-04-29,Monday,Aloo Paratha,37,No,439
2019-04-30,Tuesday,Idli Sambar,28,No,449
2019-05-01,Wednesday,Veg Fried Rice,33,No,528
2019-05-02,Thursday,Dal Khichdi,37,No,432
2019-05-03,Friday,Chole Bhature,32,Yes,487
2019-05-04,Saturday,Idli Sambar,29,No,436
2019-05-05,Sunday,Maggi,30,No,417
2019-05-06,Monday,Pasta,34,No,476
2019-05-07,Tuesday,Veg Fried Rice,37,No,510
2019-05-08,Wednesday,Rajma Chawal,30,No,507
2019-05-09,Thursday,Aloo Paratha,32,No,487
2019-05-10,Friday,Pasta,29,No,503
2019-05-11,Saturday,Idli Sambar,33,No,488
2019-05-12,Sunday,Paneer Butter Masala,33,No,586
2019-05-13,Monday,Chole Bhature,30,No,550
2019-05-14,Tuesday,Pasta,31,No,444
2019-05-15,Wednesday,Pav Bhaji,37,No,538
2019-05-16,Thursday,Pav Bhaji,34,No,485
2019-05-17,Friday,Pasta,33,Yes,332
2019-05-18,Saturday,Biryani,38,No,629
2019-05-19,Sunday,Veg Fried Rice,30,No,492
2019-05-20,Monday,Veg Fried Rice,30,Yes,355
2019-05-21,Tuesday,Dal Khichdi,31,No,415
2019-05-22,Wednesday,Khichdi,31,No,393
2019-05-23,Thursday,Pasta,32,No,447
2019-05-24,Friday,Dal Khichdi,35,No,483
2019-05-25,Saturday,Rajma Chawal,36,No,557
2019-05-26,Sunday,Pav Bhaji,32,Yes,358
2019-05-27,Monday,Poori Bhaji,36,No,456
2019-05-28,Tuesday,Veg Fried Rice,38,No,548
2019-05-29,Wednesday,Idli Sambar,29,No,436
2019-05-30,Thursday,Pasta,34,No,440
2019-05-31,Friday,Aloo Paratha,32,No,529
2019-06-01,Saturday,Maggi,31,No,408
2019-06-02,Sunday,Rajma Chawal,38,Yes,293
2019-06-03,Monday,Chole Bhature,30,No,588
2019-06-04,Tuesday,Dal Makhani,33,No,508
2019-06-05,Wednesday,Khichdi,37,No,424
2019-06-06,Thursday,Paneer Butter Masala,38,No,632
2019-06-07,Friday,Maggi,33,No,403
2019-06-08,Saturday,Paneer Butter Masala,35,No,608
2019-06-09,Sunday,Poori Bhaji,31,Yes,351
2019-06-10,Monday,Biryani,31,No,636
2019-06-11,Tuesday,Chole Bhature,28,No,633
2019-06-12,Wednesday,Chole Bhature,31,No,636
2019-06-13,Thursday,Chole Bhature,31,No,557
2019-06-14,Friday,White Sauce Pasta,34,No,475
2019-06-15,Saturday,Khichdi,35,Yes,232
2019-06-16,Sunday,Pav Bhaji,33,No,519
2019-06-17,Monday,White Sauce Pasta,30,No,486
2019-06-18,Tuesday,Rajma Chawal,32,No,569
2019-06-19,Wednesday,Poori Bhaji,29,No,441
2019-06-20,Thursday,Maggi,32,No,340
2019-06-21,Friday,Pasta,28,No,444
2019-06-22,Saturday,Rajma Chawal,37,No,481
2019-06-23,Sunday,Dal Makhani,31,No,535
2019-06-24,Monday,White Sauce Pasta,38,No,433
2019-06-25,Tuesday,Pasta,35,No,425
2019-06-26,Wednesday,Maggi,36,No,319
2019-06-27,Thursday,Pasta,33,No,430
2019-06-28,Friday,Idli Sambar,36,No,431
2019-06-29,Saturday,Poori Bhaji,34,No,479
2019-06-30,Sunday,Maggi,31,No,403
2019-07-01,Monday,Chole Bhature,29,Yes,424
2019-07-02,Tuesday,Maggi,32,No,409
2019-07-03,Wednesday,Khichdi,35,No,385
2019-07-04,Thursday,White Sauce Pasta,38,No,425
2019-07-05,Friday,Pav Bhaji,37,No,463
2019-07-06,Saturday,White Sauce Pasta,33,No,514
2019-07-07,Sunday,Khichdi,33,No,436
2019-07-08,Monday,Idli Sambar,33,Yes,270
2019-07-09,Tuesday,White Sauce Pasta,33,No,495
2019-07-10,Wednesday,Idli Sambar,30,No,455
2019-07-11,Thursday,Aloo Paratha,28,Yes,372
2019-07-12,Friday,Aloo Paratha,30,No,491
2019-07-13,Saturday,Chole Bhature,36,No,535
2019-07-14,Sunday,Paneer Butter Masala,38,Yes,487
2019-07-15,Monday,Pav Bhaji,31,No,465
2019-07-16,Tuesday,Dal Khichdi,30,No,413
2019-07-17,Wednesday,Dal Makhani,37,No,552
2019-07-18,Thursday,Dal Makhani,38,No,489
2019-07-19,Friday,White Sauce Pasta,36,No,423
2019-07-20,Saturday,Pav Bhaji,33,No,470
2019-07-21,Sunday,Rajma Chawal,28,No,558
2019-07-22,Monday,Khichdi,31,No,451
2019-07-23,Tuesday,Dal Makhani,34,Yes,425
2019-07-24,Wednesday,Dal Makhani,28,Yes,371
2019-07-25,Thursday,Pasta,37,No,488
2019-07-26,Friday,Poori Bhaji,30,No,526
2019-07-27,Saturday,Dal Khichdi,32,No,430
2019-07-28,Sunday,Khichdi,32,No,362
2019-07-29,Monday,Poori Bhaji,35,No,475
2019-07-30,Tuesday,Dal Makhani,34,No,506
2019-07-31,Wednesday,White Sauce Pasta,34,No,485
2019-08-01,Thursday,Dal Khichdi,34,No,398
2019-08-02,Friday,Veg Fried Rice,33,Yes,439
2019-08-03,Saturday,Dal Makhani,33,Yes,422
2019-08-04,Sunday,Aloo Paratha,32,Yes,321
2019-08-05,Monday,Chole Bhature,28,Yes,384
2019-08-06,Tuesday,Khichdi,31,No,439
2019-08-07,Wednesday,Khichdi,32,No,373
2019-08-08,Thursday,Dal Khichdi,32,No,427
2019-08-09,Friday,Poori Bhaji,34,No,492
2019-08-10,Saturday,Veg Fried Rice,30,No,503
2019-08-11,Sunday,Biryani,34,No,638
2019-08-12,Monday,White Sauce Pasta,36,No,465
2019-08-13,Tuesday,Biryani,30,Yes,408
2019-08-14,Wednesday,Pasta,35,No,489
2019-08-15,Thursday,Rajma Chawal,32,No,566
2019-08-16,Friday,Paneer Butter Masala,30,No,566
2019-08-17,Saturday,Maggi,32,No,403
2019-08-18,Sunday,Biryani,28,No,613
2019-08-19,Monday,Paneer Butter Masala,29,No,576
2019-08-20,Tuesday,Veg Fried Rice,38,No,478
2019-08-21,Wednesday,Paneer Butter Masala,38,Yes,468
2019-08-22,Thursday,Chole Bhature,37,No,564
2019-08-23,Friday,White Sauce Pasta,33,No,478
2019-08-24,Saturday,Chole Bhature,31,No,560
2019-08-25,Sunday,Paneer Butter Masala,29,No,661
2019-08-26,Monday,Veg Fried Rice,37,Yes,291
2019-08-27,Tuesday,Rajma Chawal,34,Yes,299
2019-08-28,Wednesday,Chole Bhature,33,Yes,434
2019-08-29,Thursday,Veg Fried Rice,30,No,558
2019-08-30,Friday,Biryani,31,No,642
2019-08-31,Saturday,Poori Bhaji,32,No,434
2019-09-01,Sunday,Idli Sambar,32,Yes,360
2019-09-02,Monday,Khichdi,31,No,413
2019-09-03,Tuesday,Chole Bhature,29,No,639
2019-09-04,Wednesday,White Sauce Pasta,29,No,437
2019-09-05,Thursday,Idli Sambar,34,Yes,370
2019-09-06,Friday,Idli Sambar,37,No,399
2019-09-07,Saturday,Khichdi,28,No,450
2019-09-08,Sunday,Pasta,32,No,499
2019-09-09,Monday,Veg Fried Rice,32,No,566
2019-09-10,Tuesday,Dal Khichdi,35,No,389
2019-09-11,Wednesday,Biryani,35,No,575
2019-09-12,Thursday,Biryani,31,No,598
2019-09-13,Friday,Pasta,38,No,472
2019-09-14,Saturday,Pav Bhaji,28,No,569
2019-09-15,Sunday,Pav Bhaji,38,Yes,363
2019-09-16,Monday,Paneer Butter Masala,29,No,582
2019-09-17,Tuesday,Rajma Chawal,32,No,502
2019-09-18,Wednesday,Biryani,29,No,631
2019-09-19,Thursday,Pasta,38,No,397
2019-09-20,Friday,White Sauce Pasta,34,Yes,356
2019-09-21,Saturday,Biryani,32,Yes,475
2019-09-22,Sunday,Pasta,37,No,419
2019-09-23,Monday,Aloo Paratha,33,No,506
2019-09-24,Tuesday,White Sauce Pasta,38,No,418
2019-09-25,Wednesday,Khichdi,37,No,362
2019-09-26,Thursday,Biryani,29,No,629
2019-09-27,Friday,Pav Bhaji,29,No,502
2019-09-28,Saturday,Dal Khichdi,30,No,401
2019-09-29,Sunday,Maggi,36,Yes,219
